0	Coast	2	4
2140	West	2	4
2141	German	0	4
2142	bonds	4	4
2143	firmed	4	4
2144	a	4	4
2145	bit	4	4
2146	after	4	4
2147	Monday	3	4
2148	's	4	4
2149	fall	4	4
2150	,	4	4
2151	but	4	4
2152	traders	3	4
2153	said	4	4
2154	the	4	4
2155	market	4	4
2156	remains	4	4
2157	bearish	4	4
2158	due	4	4
2159	to	4	4
2160	speculation	4	4
2161	that	4	4
2162	interest	4	4
2163	rates	4	4
2164	could	4	4
2165	rise	4	4
2166	again	4	4
2167	.	4	4
2168	In	4	4
2169	a	4	4
2170	speech	4	4
2171	given	4	4
2172	Friday	3	4
2173	but	4	4
2174	released	4	4
2175	late	2	4
2176	Monday	0	4
2177	,	4	4
2178	Bundesbank	3	4
2179	Vice	2	4
2180	President	0	4
2181	Helmut	2	4
2182	Schlesinger	0	4
2183	suggested	4	4
2184	that	4	4
2185	it	4	4
2186	was	4	4
2187	risky	4	4
2188	to	4	4
2189	claim	4	4
2190	that	4	4
2191	the	4	4
2192	booming	4	4
2193	German	3	4
2194	economy	4	4
2195	has	4	4
2196	reached	4	4
2197	the	4	4
2198	peak	4	4
2199	of	4	4
2200	its	4	4
2201	cycle	4	4
2202	.	4	4
2203	His	4	4
2204	comments	4	4
2205	were	4	4
2206	interpreted	4	4
2207	as	4	4
2208	a	4	4
2209	sign	4	4
2210	that	4	4
2211	higher	4	4
2212	interest	4	4
2213	rates	4	4
2214	are	4	4
2215	possible	4	4
2216	.	4	4
2217	On	4	4
2218	Oct.	2	0
2219	5	0	4
2220	,	4	4
2221	the	4	4
2222	Bundesbank	3	4
2223	raised	4	4
2224	the	4	4
2225	Lombard	4	4
2226	and	4	4
2227	discount	4	4
2228	rates	4	4
2229	by	4	4
2230	one	3	4
2231	percentage	4	4
2232	point	4	4
2233	to	4	4
2234	8	2	4
2235	%	0	4
2236	and	4	4
2237	6	2	4
2238	%	0	4
2239	,	4	4
2240	respectively	4	4
2241	,	4	4
2242	the	4	4
2243	highest	4	4
2244	levels	4	4
2245	in	4	4
2246	seven	2	4
2247	years	0	4
2248	.	4	4
2249	Germany	3	4
2250	's	4	4
2251	7	2	4
2252	%	0	4
2253	bond	4	4
2254	due	4	4
2255	October	2	4
2256	1999	0	0
2257	was	4	4
2258	unchanged	4	4
2259	at	4	4
2260	99.35	4	0
2261	to	4	4
2262	yield	4	4
2263	7.09	2	0
2264	%	0	4
2265	while	4	4
2266	the	4	4
2267	6	2	4
2268	3/4	1	0
2269	%	0	4
2270	notes	4	4
2271	due	4	4
2272	July	2	4
2273	1994	0	0
2274	rose	4	4
2275	0.025	3	0
2276	point	4	4
2277	to	4	4
2278	97.275	3	0
2279	to	4	4
2280	yield	4	4
2281	7.445	2	0
2282	%	0	4
2283	.	4	4
2284	Japanese	3	4
2285	government	3	4
2286	bonds	4	4
2287	showed	4	4
2288	little	4	4
2289	change	4	4
2290	.	4	4
2291	Japan	3	4
2292	's	4	4
2293	benchmark	4	4
2294	No.	4	0
2295	111	4	4
2296	issue	4	4
2297	due	4	4
2298	1998	3	0
2299	ended	4	4
2300	on	4	4
2301	brokers	3	4
2302	'	4	4
2303	screens	4	4
2304	at	4	4
2305	95.90	3	0
2306	,	4	4
2307	down	4	4
2308	0.02	3	0
2309	point	4	4
2310	,	4	4
2311	to	4	4
2312	yield	4	4
2313	5.435	2	0
2314	%	0	4
2315	.	4	4
2316	British	4	4
2317	government	3	4
2318	bonds	4	4
2319	were	4	4
2320	little	4	4
2321	changed	4	4
2322	as	4	4
2323	investors	3	4
2324	awaited	4	4
2325	an	4	4
2326	address	4	4
2327	on	4	4
2328	economic	4	4
2329	policy	4	4
2330	by	4	4
2331	John	2	4
2332	Major	0	4
2333	,	4	4
2334	the	4	4
2335	new	4	4
2336	Chancellor	3	4
2337	of	4	4
2338	the	4	4
2339	Exchequer	3	4
2340	.	4	4
2341	Britain	3	4
2342	's	4	4
2343	benchmark	4	4
2344	11	2	4
2345	3/4	1	0
2346	%	0	4
2347	bond	4	4
2348	due	4	4
2349	2003/2007	3	0
2350	rose	4	4
2351	2/32	3	0
2352	to	4	4
2353	111	2	4
2354	1/2	0	0
2355	to	4	4
2356	yield	4	4
2357	10.14	2	0
2358	%	0	4
2359	while	4	4
2360	the	4	4
2361	11	2	4
2362	3/4	1	0
2363	%	0	4
2364	notes	4	4
2365	due	4	4
2366	1991	3	0
2367	were	4	4
2368	unchanged	4	4
2369	at	4	4
2370	98	2	4
2371	21/32	0	0
2372	to	4	4
2373	yield	4	4
2374	12.95	2	0
2375	%	0	4
2376	.	4	4
2377	Paramount	2	4
2378	Communications	1	4
2379	Inc.	0	0
2380	said	4	4
2381	it	4	4
2382	sold	4	4
2383	two	3	4
2384	Simon	3	4
2385	&	4	4
2386	Schuster	4	4
2387	information	4	4
2388	services	4	4
2389	units	3	4
2390	to	4	4
2391	Macmillan	2	4
2392	Inc.	0	0
2393	,	4	4
2394	a	4	4
2395	subsidiary	3	4
2396	of	4	4
2397	Maxwell	2	4
2398	Communication	1	4
2399	Corp	1	4
2400	.	0	4
2401	The	4	4
2402	two	3	4
2403	units	3	4
2404	are	4	4
2405	Prentice	2	4
2406	Hall	1	4
2407	Information	1	4
2408	Services	0	4
2409	,	4	4
2410	which	4	4
2411	publishes	4	4
2412	tax	4	4
2413	,	4	4
2414	financial	4	4
2415	planning	4	4
2416	and	4	4
2417	business	4	4
2418	law	4	4
2419	information	4	4
2420	,	4	4
2421	among	4	4
2422	other	4	4
2423	services	4	4
2424	,	4	4
2425	and	4	4
2426	Prentice	2	4
2427	Hall	1	4
2428	Information	1	4
2429	Network	0	4
2430	,	4	4
2431	which	4	4
2432	electronically	4	4
2433	delivers	4	4
2434	tax	4	4
2435	information	4	4
2436	.	4	4
2437	Terms	4	4
2438	were	4	4
2439	n't	4	4
2440	disclosed	4	4
2441	,	4	4
2442	but	4	4
2443	industry	4	4
2444	executives	3	4
2445	said	4	4
2446	the	4	4
2447	units	3	4
2448	were	4	4
2449	sold	4	4
2450	for	4	4
2451	$	2	4
2452	40	1	4
2453	million	0	4
2454	.	4	4
2455	Arthur	2	4
2456	H.	1	0
2457	Rosenfeld	0	4
2458	,	4	4
2459	previously	4	4
2460	president	3	4
2461	of	4	4
2462	the	4	4
2463	Prentice	2	4
2464	Hall	1	4
2465	Tax	1	4
2466	and	1	4
2467	Professional	1	4
2468	Services	0	4
2469	division	4	4
2470	,	4	4
2471	was	4	4
2472	named	4	4
2473	president	3	4
2474	of	4	4
2475	the	4	4
2476	newly	4	4
2477	formed	4	4
2478	Macmillan	2	4
2479	Professional	1	4
2480	and	1	4
2481	Business	1	4
2482	Reference	0	4
2483	division	4	4
2484	.	4	4
2485	Simon	3	4
2486	&	4	4
2487	Schuster	4	4
2488	retains	4	4
2489	the	4	4
2490	Corporation	4	4
2491	Law	4	4
2492	looseleaf	4	4
2493	service	3	4
2494	,	4	4
2495	which	4	4
2496	will	4	4
2497	become	4	4
2498	part	4	4
2499	of	4	4
2500	its	4	4
2501	Prentice	2	4
2502	Hall	1	4
2503	Law	0	4
2504	&	4	4
2505	Business	4	4
2506	unit	4	4
2507	.	4	4
2508	A	4	4
2509	governing	4	4
2510	body	3	4
2511	of	4	4
2512	both	4	4
2513	the	4	4
2514	Financial	2	4
2515	Accounting	1	4
2516	Standards	1	4
2517	Board	0	4
2518	and	4	4
2519	the	4	4
2520	Governmental	2	4
2521	Accounting	1	4
2522	Standards	1	4
2523	Board	0	4
2524	voted	4	4
2525	to	4	4
2526	give	4	4
2527	the	4	4
2528	FASB	3	4
2529	jurisdiction	4	4
2530	over	4	4
2531	accounting	4	4
2532	standards	4	4
2533	for	4	4
2534	certain	4	4
2535	government-owned	4	4
2536	entities	3	4
2537	.	4	4
2538	The	4	4
2539	Financial	2	4
2540	Accounting	1	4
2541	Foundation	0	4
2542	voted	4	4
2543	12	3	4
2544	-	4	4
2545	2	3	4
2546	that	4	4
2547	FASB	3	4
2548	accounting	4	4
2549	rules	4	4
2550	supercede	4	4
2551	GASB	3	4
2552	rules	4	4
2553	in	4	4
2554	regard	4	4
2555	to	4	4
2556	utilities	3	4
2557	,	4	4
2558	hospitals	3	4
2559	,	4	4
2560	and	4	4
2561	colleges	3	4
2562	and	4	4
2563	universities	3	4
2564	owned	4	4
2565	by	4	4
2566	the	4	4
2567	government	3	4
2568	.	4	4
2569	GASB	3	4
2570	rules	4	4
2571	still	4	4
2572	apply	4	4
2573	for	4	4
2574	other	4	4
2575	government	3	4
2576	units	3	4
2577	.	4	4
2578	After	4	4
2579	the	4	4
2580	GASB	3	4
2581	was	4	4
2582	founded	4	4
2583	in	4	4
2584	1984	3	0
2585	,	4	4
2586	11	2	4
2587	years	0	4
2588	after	4	4
2589	the	4	4
2590	FASB	3	4
2591	,	4	4
2592	the	4	4
2593	government-owned	4	4
2594	entities	3	4
2595	were	4	4
2596	supposed	4	4
2597	to	4	4
2598	follow	4	4
2599	FASB	3	4
2600	rules	4	4
2601	unless	4	4
2602	the	4	4
2603	GASB	3	4
2604	superceded	4	4
2605	them	4	4
2606	.	4	4
2607	The	4	4
2608	GASB	3	4
2609	had	4	4
2610	told	4	4
2611	governments	3	4
2612	they	4	4
2613	did	4	4
2614	n't	4	4
2615	have	4	4
2616	to	4	4
2617	follow	4	4
2618	FASB	3	4
2619	rules	4	4
2620	on	4	4
2621	depreciation	4	4
2622	,	4	4
2623	making	4	4
2624	it	4	4
2625	difficult	4	4
2626	for	4	4
2627	bond-rating	4	4
2628	agencies	3	4
2629	to	4	4
2630	compare	4	4
2631	private	4	4
2632	and	4	4
2633	state-owned	4	4
2634	schools	3	4
2635	,	4	4
2636	which	4	4
2637	compete	4	4
2638	in	4	4
2639	the	4	4
2640	public	4	4
2641	bond	4	4
2642	market	4	4
2643	.	4	4
2644	The	4	4
2645	foundation	3	4
2646	vote	4	4
2647	is	4	4
2648	effective	4	4
2649	for	4	4
2650	the	4	4
2651	affected	4	4
2652	government	4	4
2653	entities	3	4
2654	with	4	4
2655	fiscal	4	4
2656	years	4	4
2657	that	4	4
2658	begin	4	4
2659	starting	4	4
2660	next	2	4
2661	Jan.	1	0
2662	1	0	4
2663	and	4	4
2664	makes	4	4
2665	the	4	4
2666	financial	4	4
2667	results	4	4
2668	of	4	4
2669	the	4	4
2670	hospitals	3	4
2671	,	4	4
2672	colleges	3	4
2673	and	4	4
2674	schools	3	4
2675	easier	4	4
2676	to	4	4
2677	compare	4	4
2678	with	4	4
2679	for-profit	4	4
2680	businesses	3	4
2681	.	4	4
2682	But	4	4
2683	it	4	4
2684	may	4	4
2685	lead	4	4
2686	to	4	4
2687	separate	4	4
2688	financial	4	4
2689	reports	4	4
2690	based	4	4
2691	on	4	4
2692	different	4	4
2693	rules	4	4
2694	for	4	4
2695	the	4	4
2696	government	4	4
2697	entities	3	4
2698	under	4	4
2699	FASB	3	4
2700	rules	4	4
2701	and	4	4
2702	those	4	4
2703	still	4	4
2704	under	4	4
2705	GASB	3	4
2706	rules	4	4
2707	.	4	4
2708	``	4	4
2709	Managers	3	4
2710	of	4	4
2711	government	4	4
2712	entities	3	4
2713	are	4	4
2714	often	4	4
2715	more	4	4
2716	concerned	4	4
2717	with	4	4
2718	the	4	4
2719	political	4	4
2720	and	4	4
2721	legal	4	4
2722	structure	4	4
2723	and	4	4
2724	financial-report	4	4
2725	comparability	4	4
2726	with	4	4
2727	profit-making	4	4
2728	businesses	3	4
2729	is	4	4
2730	n't	4	4
2731	always	4	4
2732	as	4	4
2733	high	4	4
2734	a	4	4
2735	priority	4	4
2736	,	4	4
2737	''	4	4
2738	a	4	4
2739	foundation	4	4
2740	spokesman	3	4
2741	said	4	4
2742	.	4	4
2743	Avery	2	4
2744	Inc.	0	0
2745	said	4	4
2746	it	4	4
2747	completed	4	4
2748	the	4	4
2749	sale	4	4
2750	of	4	4
2751	Uniroyal	2	4
2752	Chemical	1	4
2753	Holding	1	4
2754	Co.	0	0
2755	to	4	4
2756	a	4	4
2757	group	3	4
2758	led	4	4
2759	by	4	4
2760	management	4	4
2761	of	4	4
2762	Uniroyal	2	4
2763	Chemical	1	4
2764	Co.	0	0
2765	,	4	4
2766	the	4	4
2767	unit	3	4
2768	's	4	4
2769	main	4	4
2770	business	3	4
2771	.	4	4
2772	It	4	4
2773	valued	4	4
2774	the	4	4
2775	transaction	4	4
2776	at	4	4
2777	$	2	4
2778	800	1	4
2779	million	0	4
2780	.	4	4
2781	Avery	3	4
2782	,	4	4
2783	which	4	4
2784	continues	4	4
2785	to	4	4
2786	operate	4	4
2787	a	4	4
2788	coal	4	4
2789	company	3	4
2790	it	4	4
2791	expects	4	4
2792	to	4	4
2793	sell	4	4
2794	at	4	4
2795	a	4	4
2796	loss	4	4
2797	,	4	4
2798	said	4	4
2799	in	4	4
2800	proxy	4	4
2801	materials	4	4
2802	it	4	4
2803	intends	4	4
2804	to	4	4
2805	seek	4	4
2806	control	4	4
2807	of	4	4
2808	one	3	4
2809	or	4	4
2810	more	4	4
2811	companies	3	4
2812	.	4	4
2813	After	4	4
2814	fees	4	4
2815	and	4	4
2816	repayment	4	4
2817	of	4	4
2818	debt	4	4
2819	,	4	4
2820	Avery	3	4
2821	is	4	4
2822	left	4	4
2823	with	4	4
2824	about	2	4
2825	$	1	4
2826	24	1	4
2827	million	0	4
2828	in	4	4
2829	cash	4	4
2830	and	4	4
2831	securities	4	4
2832	from	4	4
2833	the	4	4
2834	Uniroyal	3	4
2835	sale	4	4
2836	.	4	4
2837	Avery	3	4
2838	paid	4	4
2839	$	2	4
2840	750	1	4
2841	million	0	4
2842	,	4	4
2843	including	4	4
2844	various	4	4
2845	legal	4	4
2846	and	4	4
2847	financing	4	4
2848	fees	4	4
2849	,	4	4
2850	to	4	4
2851	acquire	4	4
2852	Uniroyal	2	4
2853	Chemical	0	4
2854	,	4	4
2855	Middlebury	3	4
2856	,	4	4
2857	Conn.	3	0
2858	,	4	4
2859	in	4	4
2860	1986	3	0
2861	--	4	4
2862	a	4	4
2863	move	4	4
2864	that	4	4
2865	burdened	4	4
2866	Avery	3	4
2867	with	4	4
2868	debt	4	4
2869	.	4	4
2870	In	4	4
2871	over-the-counter	4	4
2872	trading	4	4
2873	,	4	4
2874	Avery	3	4
2875	shares	4	4
2876	were	4	4
2877	quoted	4	4
2878	yesterday	3	4
2879	at	4	4
2880	a	4	4
2881	bid	4	4
2882	price	4	4
2883	of	4	4
2884	93.75	2	0
2885	cents	0	4
2886	a	4	4
2887	share	4	4
2888	.	4	4
2889	According	4	4
2890	to	4	4
2891	Avery	3	4
2892	,	4	4
2893	for	4	4
2894	the	2	4
2895	year	1	4
2896	ended	1	4
2897	Sept.	1	0
2898	30	1	4
2899	,	1	4
2900	1988	0	0
2901	,	4	4
2902	Uniroyal	2	4
2903	Chemical	0	4
2904	had	4	4
2905	sales	4	4
2906	of	4	4
2907	$	2	4
2908	734.2	1	0
2909	million	0	4
2910	and	4	4
2911	a	4	4
2912	net	4	4
2913	loss	4	4
2914	of	4	4
2915	$	2	4
2916	47.1	1	0
2917	million	0	4
2918	.	4	4
2919	An	4	4
2920	Avery	3	4
2921	spokesman	3	4
2922	said	4	4
2923	that	4	4
2924	the	4	4
2925	loss	4	4
2926	was	4	4
2927	magnified	4	4
2928	by	4	4
2929	accounting	4	4
2930	adjustments	4	4
2931	and	4	4
2932	that	4	4
2933	the	4	4
2934	company	3	4
2935	's	4	4
2936	loss	4	4
2937	was	4	4
2938	smaller	4	4
2939	on	4	4
2940	a	4	4
2941	cash	4	4
2942	basis	4	4
2943	.	4	4
2944	Uniroyal	3	4
2945	has	4	4
2946	2,600	3	0
2947	employees	3	4
2948	and	4	4
2949	facilities	3	4
2950	in	4	4
2951	the	4	4
2952	U.S.	3	4
2953	,	4	4
2954	Canada	3	4
2955	,	4	4
2956	Brazil	3	4
2957	,	4	4
2958	Italy	3	4
2959	and	4	4
2960	Taiwan	3	4
2961	.	4	4
2962	In	4	4
2963	a	4	4
2964	related	4	4
2965	development	4	4
2966	,	4	4
2967	Avery	3	4
2968	said	4	4
2969	it	4	4
2970	completed	4	4
2971	a	4	4
2972	recapitalization	4	4
2973	in	4	4
2974	which	4	4
2975	its	4	4
2976	controlling	4	4
2977	shareholders	3	4
2978	and	4	4
2979	top	4	4
2980	officers	3	4
2981	,	4	4
2982	Nelson	2	4
2983	Peltz	0	4
2984	and	4	4
2985	Peter	2	4
2986	W.	1	0
2987	May	0	4
2988	,	4	4
2989	surrendered	4	4
2990	warrants	4	4
2991	and	4	4
2992	preferred	4	4
2993	stock	4	4
2994	in	4	4
2995	exchange	4	4
2996	for	4	4
2997	a	4	4
2998	larger	4	4
2999	stake	4	4
3000	in	4	4
3001	Avery	3	4
3002	's	4	4
3003	common	4	4
3004	shares	4	4
3005	.	4	4
3006	On	4	4
3007	a	4	4
3008	fully	4	4
3009	diluted	4	4
3010	basis	4	4
3011	,	4	4
3012	the	4	4
3013	two	3	4
3014	raised	4	4
3015	their	4	4
3016	stake	4	4
3017	to	4	4
3018	68	2	4
3019	%	0	4
3020	from	4	4
3021	51	2	4
3022	%	0	4
3023	.	4	4
3024	In	4	4
3025	December	2	4
3026	1988	0	0
3027	,	4	4
3028	Messrs.	3	0
3029	Peltz	3	4
3030	and	4	4
3031	May	3	4
3032	sold	4	4
3033	their	4	4
3034	stock	4	4
3035	in	4	4
3036	Triangle	2	4
3037	Industries	1	4
3038	Inc.	0	0
3039	,	4	4
3040	a	4	4
3041	packaging	4	4
3042	company	3	4
3043	they	4	4
3044	controlled	4	4
3045	,	4	4
3046	to	4	4
3047	Pechiney	2	4
3048	Corp.	0	0
3049	of	4	4
3050	France	3	4
3051	.	4	4
3052	The	4	4
3053	executives	3	4
3054	had	4	4
3055	profited	4	4
3056	handsomely	4	4
3057	by	4	4
3058	building	4	4
3059	American	2	4
3060	National	1	4
3061	Can	1	4
3062	Co.	0	0
3063	,	4	4
3064	Triangle	3	4
3065	's	4	4
3066	chief	4	4
3067	asset	4	4
3068	.	4	4
3069	In	4	4
3070	January	2	4
3071	1989	0	0
3072	,	4	4
3073	the	4	4
3074	two	3	4
3075	men	3	4
3076	acquired	4	4
3077	the	4	4
3078	non-packaging	4	4
3079	assets	4	4
3080	of	4	4
3081	Triangle	3	4
3082	,	4	4
3083	including	4	4
3084	a	4	4
3085	controlling	4	4
3086	stake	4	4
3087	in	4	4
3088	Avery	3	4
3089	and	4	4
3090	,	4	4
3091	by	4	4
3092	extension	4	4
3093	,	4	4
3094	Uniroyal	2	4
3095	Chemical	0	4
3096	.	4	4
3097	In	4	4
3098	the	4	4
3099	August	3	4
3100	proxy	4	4
3101	material	4	4
3102	,	4	4
3103	Avery	3	4
3104	said	4	4
3105	that	4	4
3106	unless	4	4
3107	it	4	4
3108	sold	4	4
3109	Uniroyal	3	4
3110	,	4	4
3111	its	4	4
3112	ability	4	4
3113	to	4	4
3114	service	4	4
3115	debt	4	4
3116	would	4	4
3117	be	4	4
3118	hurt	4	4
3119	and	4	4
3120	Avery	3	4
3121	's	4	4
3122	shareholder	4	4
3123	value	4	4
3124	would	4	4
3125	``	4	4
3126	continue	4	4
3127	to	4	4
3128	erode	4	4
3129	.	4	4
3130	''	4	4
3131	Until	4	4
3132	Avery	3	4
3133	makes	4	4
3134	an	4	4
3135	acquisition	4	4
3136	,	4	4
3137	Messrs.	3	0
3138	Peltz	3	4
3139	and	4	4
3140	May	3	4
3141	will	4	4
3142	waive	4	4
3143	their	4	4
3144	direct	4	4
3145	salaries	4	4
3146	and	4	4
3147	bonuses	4	4
3148	,	4	4
3149	the	4	4
3150	company	3	4
3151	said	4	4
3152	.	4	4
3153	For	4	4
3154	at	2	4
3155	least	1	4
3156	the	1	4
3157	next	1	4
3158	six	1	4
3159	months	0	4
3160	,	4	4
3161	however	4	4
3162	,	4	4
3163	Avery	3	4
3164	will	4	4
3165	continue	4	4
3166	to	4	4
3167	pay	4	4
3168	$	2	4
3169	200,000	0	0
3170	a	4	4
3171	month	4	4
3172	for	4	4
3173	management	4	4
3174	services	4	4
3175	to	4	4
3176	a	4	4
3177	company	3	4
3178	controlled	4	4
3179	by	4	4
3180	Messrs.	3	0
3181	Peltz	3	4
3182	and	4	4
3183	May	3	4
3184	,	4	4
3185	according	4	4
3186	to	4	4
3187	the	4	4
3188	proxy	4	4
3189	material	4	4
3190	.	4	4
3191	Clarcor	2	4
3192	Inc.	0	0
3193	said	4	4
3194	a	4	4
3195	plan	4	4
3196	to	4	4
3197	sell	4	4
3198	its	4	4
3199	J.L.	2	4
3200	Clark	1	4
3201	Inc.	0	0
3202	subsidiary	4	4
3203	to	4	4
3204	a	4	4
3205	group	3	4
3206	headed	4	4
3207	by	4	4
3208	Anderson	2	4
3209	Industries	1	4
3210	Inc.	0	0
3211	for	4	4
3212	$	2	4
3213	70.3	1	0
3214	million	0	4
3215	has	4	4
3216	been	4	4
3217	terminated	4	4
3218	.	4	4
3219	Clarcor	3	4
3220	,	4	4
3221	a	4	4
3222	maker	3	4
3223	of	4	4
3224	packaging	4	4
3225	and	4	4
3226	filtration	4	4
3227	products	4	4
3228	,	4	4
3229	said	4	4
3230	the	4	4
3231	two	3	4
3232	companies	3	4
3233	could	4	4
3234	n't	4	4
3235	agree	4	4
3236	on	4	4
3237	terms	4	4
3238	of	4	4
3239	a	4	4
3240	definitive	4	4
3241	agreement	4	4
3242	.	4	4
3243	The	4	4
3244	sale	4	4
3245	price	4	4
3246	of	4	4
3247	the	4	4
3248	unit	3	4
3249	,	4	4
3250	which	4	4
3251	makes	4	4
3252	packaging	4	4
3253	products	4	4
3254	,	4	4
3255	was	4	4
3256	to	4	4
3257	consist	4	4
3258	of	4	4
3259	cash	4	4
3260	,	4	4
3261	notes	4	4
3262	and	4	4
3263	an	4	4
3264	amount	4	4
3265	to	4	4
3266	be	4	4
3267	determined	4	4
3268	by	4	4
3269	the	4	4
3270	unit	3	4
3271	's	4	4
3272	future	4	4
3273	performance	4	4
3274	.	4	4
3275	Clarcor	3	4
3276	said	4	4
3277	it	4	4
3278	is	4	4
3279	inviting	4	4
3280	proposals	4	4
3281	from	4	4
3282	other	4	4
3283	prospective	4	4
3284	purchasers	3	4
3285	of	4	4
3286	the	4	4
3287	unit	3	4
3288	.	4	4
3289	Both	4	4
3290	Clarcor	3	4
3291	and	4	4
3292	Anderson	3	4
3293	are	4	4
3294	based	4	4
3295	in	4	4
3296	Rockford	3	4
3297	,	4	4
3298	Ill	3	4
3299	.	4	4
3300	Rally's	2	4
3301	Inc.	0	0
3302	said	4	4
3303	it	4	4
3304	adopted	4	4
3305	a	4	4
3306	shareholders	4	4
3307	rights	4	4
3308	plan	4	4
3309	to	4	4
3310	protect	4	4
3311	shareholders	3	4
3312	from	4	4
3313	an	4	4
3314	inadequately	4	4
3315	priced	4	4
3316	takeover	4	4
3317	offer	4	4
3318	.	4	4
3319	The	4	4
3320	plan	4	4
3321	provides	4	4
3322	for	4	4
3323	the	4	4
3324	distribution	4	4
3325	of	4	4
3326	one	3	4
3327	common	4	4
3328	stock-purchase	4	4
3329	right	4	4
3330	as	4	4
3331	a	4	4
3332	dividend	4	4
3333	for	4	4
3334	each	4	4
3335	share	4	4
3336	of	4	4
3337	common	4	4
3338	outstanding	4	4
3339	.	4	4
3340	Each	4	4
3341	right	4	4
3342	entitles	4	4
3343	shareholders	3	4
3344	to	4	4
3345	buy	4	4
3346	one-half	3	4
3347	share	4	4
3348	of	4	4
3349	common	4	4
3350	for	4	4
3351	$	2	4
3352	30	0	4
3353	.	4	4
3354	Earlier	2	4
3355	this	1	4
3356	month	0	4
3357	,	4	4
3358	a	4	4
3359	group	3	4
3360	led	4	4
3361	by	4	4
3362	three	3	4
3363	of	4	4
3364	the	4	4
3365	company	3	4
3366	's	4	4
3367	directors	3	4
3368	,	4	4
3369	Burt	2	4
3370	Sugarman	0	4
3371	,	4	4
3372	James	2	4
3373	M.	1	0
3374	Trotter	1	4
3375	III	0	4
3376	and	4	4
3377	Willam	2	4
3378	E.	1	0
3379	Trotter	1	4
3380	II	0	4
3381	,	4	4
3382	indicated	4	4
3383	it	4	4
3384	had	4	4
3385	a	4	4
3386	45.2	2	0
3387	%	0	4
3388	stake	4	4
3389	in	4	4
3390	the	4	4
3391	Louisville	3	4
3392	,	4	4
3393	Ky.	3	0
3394	,	4	4
3395	fast-food	4	4
3396	company	3	4
3397	and	4	4
3398	that	4	4
3399	it	4	4
3400	planned	4	4
3401	to	4	4
3402	seek	4	4
3403	a	4	4
3404	majority	4	4
3405	of	4	4
3406	seats	4	4
3407	on	4	4
3408	Rally's	3	4
3409	nine	3	4
3410	-member	4	4
3411	board	3	4
3412	.	4	4
3413	The	4	4
3414	company	3	4
3415	said	4	4
3416	it	4	4
3417	was	4	4
3418	``	4	4
3419	concerned	4	4
3420	about	4	4
3421	the	4	4
3422	announced	4	4
3423	intent	4	4
3424	to	4	4
3425	acquire	4	4
3426	control	4	4
3427	of	4	4
3428	the	4	4
3429	company	3	4
3430	''	4	4
3431	by	4	4
3432	a	4	4
3433	Sugarman	3	4
3434	-led	4	4
3435	group	3	4
3436	.	4	4
3437	Fujitsu	2	4
3438	Ltd.	0	0
3439	said	4	4
3440	it	4	4
3441	wants	4	4
3442	to	4	4
3443	withdraw	4	4
3444	its	4	4
3445	controversial	4	4
3446	one-yen	3	4
3447	bid	4	4
3448	to	4	4
3449	design	4	4
3450	a	4	4
3451	waterworks	4	4
3452	computer	4	4
3453	system	4	4
3454	for	4	4
3455	the	4	4
3456	city	3	4
3457	of	4	4
3458	Hiroshima	3	4
3459	.	4	4
3460	Meanwhile	4	4
3461	,	4	4
3462	Japan	3	4
3463	's	4	4
3464	Fair	2	4
3465	Trade	1	4
3466	Commission	0	4
3467	said	4	4
3468	it	4	4
3469	was	4	4
3470	considering	4	4
3471	launching	4	4
3472	an	4	4
3473	investigation	4	4
3474	into	4	4
3475	whether	4	4
3476	the	4	4
3477	bid	4	4
3478	,	4	4
3479	the	4	4
3480	equivalent	4	4
3481	of	4	4
3482	less	2	4
3483	than	1	4
3484	a	1	4
3485	penny	0	4
3486	,	4	4
3487	violates	4	4
3488	anti-monopoly	4	4
3489	laws	4	4
3490	.	4	4
3491	Hiroshima	3	4
3492	last	2	4
3493	week	0	4
3494	held	4	4
3495	an	4	4
3496	auction	4	4
3497	to	4	4
3498	pick	4	4
3499	the	4	4
3500	contractor	3	4
3501	,	4	4
3502	expecting	4	4
3503	to	4	4
3504	pay	4	4
3505	about	2	4
3506	11	1	4
3507	million	1	4
3508	yen	0	4
3509	for	4	4
3510	the	4	4
3511	project	4	4
3512	.	4	4
3513	Eight	3	4
3514	companies	3	4
3515	submitted	4	4
3516	bids	4	4
3517	,	4	4
3518	but	4	4
3519	Fujitsu	3	4
3520	won	4	4
3521	the	4	4
3522	contract	4	4
3523	by	4	4
3524	essentially	4	4
3525	saying	4	4
3526	it	4	4
3527	would	4	4
3528	do	4	4
3529	the	4	4
3530	job	4	4
3531	for	4	4
3532	free	4	4
3533	.	4	4
3534	News	4	4
3535	of	4	4
3536	the	4	4
3537	bid	4	4
3538	drew	4	4
3539	sharp	4	4
3540	criticism	4	4
3541	from	4	4
3542	other	4	4
3543	computer	4	4
3544	companies	3	4
3545	and	4	4
3546	industry	4	4
3547	observers	3	4
3548	.	4	4
3549	Fujitsu	3	4
3550	itself	4	4
3551	,	4	4
3552	which	4	4
3553	said	4	4
3554	the	4	4
3555	bid	4	4
3556	had	4	4
3557	n't	4	4
3558	been	4	4
3559	approved	4	4
3560	by	4	4
3561	its	4	4
3562	headquarters	3	4
3563	,	4	4
3564	was	4	4
3565	clearly	4	4
3566	embarrassed	4	4
3567	.	4	4
3568	The	4	4
